step,vehicles,pedestrians,waiting_vehicles,waiting_pedestrians,avg_vehicle_wait,avg_pedestrian_wait,phase,phase_duration,time_in_phase,state,q_table_size,epsilon
1010,11.963254366895328,2,0,0,0.6951568211190482,1.416959439707665,2,33,3,"(2,1,1,0)",1060,0.08596832453459295
1011,5.96258532798449,0,2,0,0.12766584967744984,0.028024947502905587,0,23,2,"(2,1,1,0)",1061,0.08595443178660739
1012,6.961910310698383,4,0,0,1.156923625442889,1.090415773009316,0,27,22,"(2,1,1,0)",1062,0.08594053903862184
1013,6.961229317093226,5,1,0,0.1921463978965855,1.5732672415898938,1,15,19,"(2,1,1,0)",1063,0.08592664629063629
1014,1.9605423492434437,1,1,0,0.6252238433874604,1.736965897179765,2,22,1,"(2,1,1,0)",1064,0.08591275354265074
1015,5.959849409241659,0,2,0,0.3926295434820225,0.447399485706533,2,31,17,"(2,1,1,0)",1065,0.08589886079466519
1016,6.959150499198688,3,0,0,1.8671006259961223,0.2473636736176383,1,23,12,"(2,1,1,0)",1066,0.08588496804667964
1017,9.95844562124353,4,1,0,0.4909945731153874,4.873421078639317,1,23,13,"(2,1,1,0)",1067,0.08587107529869409
1018,5.95773477752337,5,0,0,0.2920276847453322,4.223153689113038,2,34,12,"(2,1,1,0)",1068,0.08585718255070854
1019,7.957017970203557,1,1,0,0.015142158429161286,0.44047308874770613,3,22,21,"(2,1,1,0)",1069,0.08584328980272299
1020,3.9562952014676114,4,2,0,0.7893686029788025,2.339094370571086,2,26,17,"(2,1,1,0)",1070,0.08582939705473744
1021,8.955566473517212,2,0,0,0.5621742184347521,1.3558029606995108,0,24,16,"(2,1,1,0)",1071,0.08581550430675187
1022,7.954831788572192,3,0,0,0.8935706772895422,2.457953848722063,3,23,1,"(2,1,1,0)",1072,0.08580161155876632
1023,5.9540911488705275,0,1,0,0.6946374794050588,2.809377885806802,3,18,4,"(2,1,1,0)",1073,0.08578771881078077
1024,9.953344556668336,4,0,0,1.1386474191730367,1.1153568460802814,2,26,12,"(2,1,1,0)",1074,0.08577382606279522
1025,9.952592014239867,2,0,0,0.09577872357198206,4.541050570687364,0,20,24,"(2,1,1,0)",1075,0.08575993331480967
1026,8.951833523877495,3,2,0,0.02530851172440616,1.3670591067949212,0,28,24,"(2,1,1,0)",1076,0.08574604056682412
1027,9.951069087891714,4,0,0,0.2920908617149542,0.2272980360743902,0,27,12,"(2,1,1,0)",1077,0.08573214781883857
1028,7.950298708611126,3,0,0,1.5433430339136203,2.5620830429494013,2,25,17,"(2,1,1,0)",1078,0.08571825507085301
1029,6.9495223883824435,7,1,0,2.4669935278698896,2.904518182479264,3,23,10,"(2,1,1,0)",1079,0.08570436232286746
1030,6.948740129570471,3,1,0,0.21634682806695676,4.1029687447238565,1,25,12,"(2,1,1,0)",1080,0.08569046957488191
1031,2.9479519345581036,2,2,0,0.34373200085873035,4.422417768245755,1,33,23,"(2,1,1,0)",1081,0.08567657682689636
1032,3.9471578057463206,2,1,0,2.7382242056429984,1.786753180439562,3,21,20,"(2,1,1,0)",1082,0.08566268407891081
1033,3.9463577455541765,1,0,0,0.2998544319039858,0.23947723602606533,0,17,14,"(2,1,1,0)",1083,0.08564879133092526
1034,11.945551756418793,2,1,0,0.7820981025589717,1.311861981068542,0,24,11,"(2,1,1,0)",1084,0.08563489858293971
1035,9.944739840795354,4,0,0,0.21675774151999622,0.9665016417646101,2,30,18,"(2,1,1,0)",1085,0.08562100583495416
1036,4.943922001157093,4,0,0,1.5759734543147803,2.872400393253053,2,24,11,"(2,1,1,0)",1086,0.08560711308696861
1037,9.943098239995292,0,0,0,1.0169366620777611,0.4517548771564513,1,33,11,"(2,1,1,0)",1087,0.08559322033898306
1038,7.942268559819272,4,0,0,0.14688393608413236,0.27282769527126544,1,25,18,"(2,1,1,0)",1088,0.0855793275909975
1039,4.941432963156382,3,0,0,0.6387962834298633,0.8023939516485934,0,32,1,"(2,1,1,0)",1089,0.08556543484301195
1040,8.940591452551994,0,0,0,0.48632653730162256,0.18224898146162244,2,16,18,"(2,1,1,0)",1090,0.0855515420950264
1041,6.939744030569494,1,1,0,1.1765822520372977,0.6562995354569316,3,34,8,"(2,1,1,0)",1091,0.08553764934704085
1042,10.938890699790278,3,0,0,1.0405141145940116,2.1481361671536936,1,15,13,"(2,1,1,0)",1092,0.0855237565990553
1043,6.938031462813739,3,0,0,0.9420182293391547,1.6415511841827173,3,29,9,"(2,1,1,0)",1093,0.08550986385106975
1044,8.937166322257262,2,0,0,0.9789881174871132,0.3225867690912315,1,27,18,"(2,1,1,0)",1094,0.0854959711030842
1045,8.936295280756216,1,0,0,1.7891574259875922,1.0818512599956094,1,19,5,"(2,1,1,0)",1095,0.08548207835509865
1046,9.935418340963942,2,1,0,1.1817782692611172,0.5224455499831394,2,27,22,"(2,1,1,0)",1096,0.08546818560711308
1047,6.934535505551754,4,2,0,0.6530448425515037,0.9658555836091742,1,28,14,"(2,1,1,0)",1097,0.08545429285912753
1048,4.933646777208919,1,1,0,1.7263257900232756,0.6037692740382853,1,21,6,"(2,1,1,0)",1098,0.08544040011114198
1049,11.932752158642659,3,0,0,0.3472405904014956,0.09580149394332721,0,18,3,"(2,1,1,0)",1099,0.08542650736315643
1050,4.931851652578136,4,2,0,1.6586078157919968,2.2330649848226938,0,33,0,"(2,1,1,0)",1100,0.08541261461517088
1051,11.93094526175845,1,0,0,0.7548070470064118,1.6391398723818702,0,15,20,"(2,1,1,0)",1101,0.08539872186718533
1052,6.930032988944623,4,0,0,1.3611527302834308,2.0339053273106047,3,32,21,"(2,1,1,0)",1102,0.08538482911919978
1053,7.929114836915597,5,0,0,0.9756700986495054,2.277367029695936,3,18,7,"(2,1,1,0)",1103,0.08537093637121423
1054,3.92819080846822,5,1,0,0.2695842564966787,2.1956135617550356,2,27,4,"(2,1,1,0)",1104,0.08535704362322868
1055,3.927260906417246,6,1,0,4.125908359308913,5.021403526206112,0,28,1,"(2,1,1,0)",1105,0.08534315087524313
1056,8.926325133595316,1,0,0,0.26612721760823027,3.2731216836663446,2,24,19,"(2,1,1,0)",1106,0.08532925812725757
1057,10.925383492852959,2,0,0,0.6292854591196086,1.495168845342901,1,33,4,"(2,1,1,0)",1107,0.08531536537927202
1058,10.92443598705857,4,1,0,0.26268557590022684,0.23542259003400584,3,21,24,"(2,1,1,0)",1108,0.08530147263128647
1059,3.9234826190984227,2,2,0,0.49545117657133186,0.003479027037776774,0,34,7,"(2,1,1,0)",1109,0.08528757988330092
1060,13.922523391876638,2,1,0,0.7622958545764855,0.14919246091992008,2,28,21,"(2,1,1,0)",1110,0.08527368713531537
1061,5.921558308315188,4,1,0,0.19721521297880448,3.5936281930890153,3,23,3,"(2,1,1,0)",1111,0.08525979438732982
1062,3.920587371353886,5,0,0,0.6018327214765279,4.03087628825435,0,29,17,"(2,1,1,0)",1112,0.08524590163934427
1063,7.919610583950374,1,0,0,1.4156980186094152,1.762602555735108,0,28,15,"(2,1,1,0)",1113,0.08523200889135871
1064,6.918627949080115,2,0,0,1.7152449960278386,3.3558331326712714,1,20,24,"(2,1,1,0)",1114,0.08521811614337316
1065,13.917639469736386,1,2,0,0.2730307368553208,4.4510088629729365,0,30,9,"(2,1,1,0)",1115,0.08520422339538761
1066,11.916645148930266,1,1,0,0.13637206274336922,0.19435924582801012,0,33,14,"(2,1,1,0)",1116,0.08519033064740206
1067,7.91564498969063,3,0,0,0.31438474591807253,0.35174964884203286,1,32,2,"(2,1,1,0)",1117,0.08517643789941651
1068,7.914638995064134,6,1,0,0.18230708743251647,1.3156394135233913,3,33,14,"(2,1,1,0)",1118,0.08516254515143096
1069,12.913627168115214,2,0,0,1.042658048922722,0.21447021498339763,3,27,0,"(2,1,1,0)",1119,0.08514865240344541
1070,8.912609511926071,6,0,0,2.5831303719844687,0.6621128320352108,0,21,19,"(2,1,1,0)",1120,0.08513475965545986
1071,7.91158602959666,4,0,0,0.30723519277988753,0.5360112211553582,3,28,10,"(2,1,1,0)",1121,0.08512086690747431
1072,2.9105567242446875,2,1,0,0.3025181011587192,2.3671267759686567,0,31,20,"(2,1,1,0)",1122,0.08510697415948876
1073,7.909521599005595,3,2,0,0.9814051926473996,0.4781343967228697,3,22,23,"(2,1,1,0)",1123,0.0850930814115032
1074,13.908480657032554,1,3,0,0.9227958578265336,0.12037425461285887,0,15,17,"(2,1,1,0)",1124,0.08507918866351764
1075,6.907433901496454,1,0,0,0.45856833592557095,4.1511498150440085,2,27,17,"(2,1,1,0)",1125,0.0850652959155321
1076,4.906381335585894,1,1,0,0.30173842462427525,0.23728215120140292,1,29,7,"(2,1,1,0)",1126,0.08505140316754654
1077,12.905322962507173,3,3,0,0.5240240419343881,1.6681202573597687,3,32,24,"(2,1,1,0)",1127,0.085037510419561
1078,6.904258785484277,3,3,0,0.9704305087542187,3.4106903444771155,2,32,22,"(2,1,1,0)",1128,0.08502361767157544
1079,6.903188807758877,1,2,0,0.4282603617017447,2.4373975298413826,3,32,1,"(2,1,1,0)",1129,0.0850097249235899
1080,7.902113032590307,2,1,0,1.6251777042691207,0.979814802409966,3,28,7,"(2,1,1,0)",1130,0.08499583217560434
1081,10.901031463255567,3,0,0,0.8876229132976315,1.99434160893543,2,24,22,"(2,1,1,0)",1131,0.08498193942761878
1082,3.899944103049305,3,1,0,0.8510058845382789,2.274611156490607,2,22,6,"(2,1,1,0)",1132,0.08496804667963323
1083,11.898850955283807,2,1,0,0.9639547405396591,1.4152833061092525,1,26,15,"(2,1,1,0)",1133,0.08495415393164768
1084,9.897752023288993,3,2,0,2.0079915112517432,5.333051713183675,2,21,5,"(2,1,1,0)",1134,0.08494026118366213
1085,6.896647310412399,2,1,0,0.3726032427347803,4.961041860114441,2,30,17,"(2,1,1,0)",1135,0.08492636843567658
1086,6.895536820019172,2,0,0,0.5056522976993655,2.3338044670237186,2,20,5,"(2,1,1,0)",1136,0.08491247568769103
1087,9.894420555492058,3,0,0,0.06674532535815056,3.237268730447937,3,17,11,"(2,1,1,0)",1137,0.08489858293970548
1088,8.893298520231394,10,2,0,0.2623744972709385,3.2234974659737254,1,31,16,"(2,1,1,0)",1138,0.08488469019171993
1089,9.892170717655091,4,4,0,0.30034690248456913,2.7432965650334316,2,29,7,"(2,1,1,0)",1139,0.08487079744373438
1090,9.891037151198633,3,1,0,3.8118411101165024,2.8718452522181943,0,19,21,"(2,1,1,0)",1140,0.08485690469574883
1091,9.889897824315062,3,0,0,0.42545653921896726,0.72921736792257,3,28,10,"(2,1,1,0)",1141,0.08484301194776327
1092,10.888752740474962,6,1,0,0.1665110344873936,0.955111232537021,1,16,8,"(2,1,1,0)",1142,0.08482911919977772
1093,7.887601903166459,1,1,0,2.2103049080555244,1.056295818675739,1,31,10,"(2,1,1,0)",1143,0.08481522645179217
1094,6.886445315895202,5,2,0,0.4645851736830734,1.5052016622968365,3,18,15,"(2,1,1,0)",1144,0.08480133370380662
1095,9.885282982184357,3,1,0,0.24741273916522563,2.9435727012309267,3,27,24,"(2,1,1,0)",1145,0.08478744095582107
1096,7.884114905574593,4,4,0,1.648579862517514,2.1595655093207724,3,26,0,"(2,1,1,0)",1146,0.08477354820783552
1097,10.882941089624076,1,0,0,0.6959108637415241,0.2308401621443322,0,21,12,"(2,1,1,0)",1147,0.08475965545984997
1098,4.881761537908451,2,0,0,0.8058644480147621,0.35648092126219966,1,34,5,"(2,1,1,0)",1148,0.0847457627118644
1099,8.880576254020838,2,1,0,0.26815195691354793,0.20375671176708515,0,18,2,"(2,1,1,0)",1149,0.08473186996387885
1100,11.879385241571818,6,3,0,0.8952416062679481,0.24228883142508123,0,31,2,"(2,1,1,0)",1150,0.0847179772158933
1101,9.878188504189419,2,1,0,1.4776307008543246,5.682786625694183,2,26,18,"(2,1,1,0)",1151,0.08470408446790775
1102,9.876986045519113,2,0,0,0.7953499536071966,0.09154620674158133,0,33,2,"(2,1,1,0)",1152,0.0846901917199222
1103,8.875777869223795,4,0,0,1.0732626398483032,1.2788542516180184,2,16,5,"(2,1,1,0)",1153,0.08467629897193665
1104,8.874563978983783,1,1,0,0.2835630779738474,0.033373292131584485,3,29,1,"(2,1,1,0)",1154,0.0846624062239511
1105,6.873344378496795,3,3,0,2.519612721913221,0.9238121154833532,3,25,21,"(2,1,1,0)",1155,0.08464851347596555
1106,10.872119071477947,3,1,0,1.044995427007463,1.8613055013234312,3,34,8,"(2,1,1,0)",1156,0.08463462072798
1107,7.870888061659734,3,1,0,0.20384515566776018,3.006939201408519,2,17,7,"(2,1,1,0)",1157,0.08462072797999445
1108,12.86965135279203,5,1,0,0.22641100809901205,1.917200447193005,3,21,20,"(2,1,1,0)",1158,0.08460683523200889
1109,5.86840894864206,1,2,0,2.2204815575083443,3.9752197998638987,2,16,18,"(2,1,1,0)",1159,0.08459294248402334
1110,5.867160852994403,2,0,0,0.47235526798229754,0.5288153579683775,1,25,3,"(2,1,1,0)",1160,0.08457904973603779
1111,3.8659070696509783,5,0,0,0.320710371628798,1.2411327082933343,3,21,12,"(2,1,1,0)",1161,0.08456515698805224
1112,10.864647602431024,2,1,0,0.505476363436182,1.057450288807856,0,22,13,"(2,1,1,0)",1162,0.08455126424006669
1113,10.863382455171099,3,1,0,0.3938346705517474,0.7680993645567005,0,20,4,"(2,1,1,0)",1163,0.08453737149208114
1114,5.862111631725057,2,2,0,1.0022042737856773,0.07886113213584767,1,34,15,"(2,1,1,0)",1164,0.08452347874409559
1115,8.860835135964049,3,0,0,0.3667554620334145,0.3601036234739133,3,27,1,"(2,1,1,0)",1165,0.08450958599611004
1116,9.859552971776504,1,1,0,0.0467036400147622,0.35632359739322483,3,31,1,"(2,1,1,0)",1166,0.08449569324812448
1117,6.858265143068112,4,2,0,0.01262352069817461,0.6001707004972935,2,34,5,"(2,1,1,0)",1167,0.08448180050013893
1118,9.856971653761827,1,3,0,3.6803153833354205,1.0981359527537364,1,34,16,"(2,1,1,0)",1168,0.08446790775215338
1119,15.85567250779784,1,0,0,0.9467957497118116,0.5558717611747643,3,28,2,"(2,1,1,0)",1169,0.08445401500416783
1120,8.854367709133575,6,0,0,0.21826330243603687,1.4631458845780587,3,23,11,"(2,1,1,0)",1170,0.08444012225618228
1121,8.853057261743675,5,0,0,0.8834879570745768,0.6042894533597033,0,29,22,"(2,1,1,0)",1171,0.08442622950819673
1122,5.85174116961999,2,1,0,1.7491011392924567,1.6814394429459287,0,27,3,"(2,1,1,0)",1172,0.08441233676021118
1123,17.850419436771563,2,1,0,1.046164017743598,0.48890617372579265,0,30,3,"(2,1,1,0)",1173,0.08439844401222563
1124,6.8490920672246265,1,3,0,1.0018104484850203,1.987031534757884,3,15,1,"(2,1,1,0)",1174,0.08438455126424008
1125,9.847759065022574,2,0,0,0.8789893312610371,2.890919872271886,2,25,2,"(2,1,1,0)",1175,0.08437065851625453
1126,6.846420434225962,2,0,0,1.1884337028855867,1.245389686252093,2,33,10,"(2,1,1,0)",1176,0.08435676576826896
1127,8.845076178912493,2,1,0,0.5325868507919035,2.30119132060253,0,16,16,"(2,1,1,0)",1177,0.08434287302028341
1128,7.843726303177001,3,1,0,0.15291905580248033,2.279621239421242,2,31,9,"(2,1,1,0)",1178,0.08432898027229786
1129,7.842370811131443,3,0,0,0.24780271511125665,1.1282717704520369,3,32,7,"(2,1,1,0)",1179,0.08431508752431231
1130,5.841009706904881,2,2,0,0.8662520083957839,0.871091844805659,0,18,16,"(2,1,1,0)",1180,0.08430119477632676
1131,4.839642994643476,2,0,0,0.15621179410348607,0.613564234981914,1,21,6,"(2,1,1,0)",1181,0.08428730202834121
1132,4.838270678510469,3,1,0,0.20122901617436312,0.5309085728957142,3,15,16,"(2,1,1,0)",1182,0.08427340928035566
1133,8.836892762686174,9,1,0,1.2593257245658513,0.29108056877901667,2,23,13,"(2,1,1,0)",1183,0.0842595165323701
1134,6.835509251367963,5,1,0,0.5919894801602875,0.4438060376182293,0,17,19,"(2,1,1,0)",1184,0.08424562378438455
1135,7.834120148770248,6,3,0,0.03849865040108821,2.472363980363855,0,21,21,"(2,1,1,0)",1185,0.084231731036399
1136,6.832725459124479,0,3,0,0.6520540497250885,0.1514439190373827,0,21,13,"(2,1,1,0)",1186,0.08421783828841345
1137,9.831325186679122,2,1,0,0.26631182761378897,2.091054803430383,1,21,4,"(2,1,1,0)",1187,0.0842039455404279
1138,9.82991933569965,4,5,0,0.30028536438458464,0.572007596715508,1,18,15,"(2,1,1,0)",1188,0.08419005279244235
1139,9.828507910468527,1,0,0,0.14863992485014813,3.4078139525889597,1,29,18,"(2,1,1,0)",1189,0.0841761600444568
1140,3.8270909152852015,3,2,0,0.15917909544538095,2.3855723441234487,0,20,15,"(2,1,1,0)",1190,0.08416226729647125
1141,3.8256683544660857,4,3,0,0.5871541528782352,0.39964775128192986,1,20,24,"(2,1,1,0)",1191,0.0841483745484857
1142,1.8242402323445461,4,1,0,0.5284624263337383,2.3877437682005263,0,33,8,"(2,1,1,0)",1192,0.08413448180050015
1143,3.8228065532708904,2,3,0,0.5458244882500146,1.4500252722232159,3,28,23,"(2,1,1,0)",1193,0.0841205890525146
1144,7.821367321612354,0,1,0,0.21391450176168536,2.1321278462433386,3,26,14,"(2,1,1,0)",1194,0.08410669630452904
1145,12.819922541753087,3,1,0,0.7327190154490855,0.14337964334654096,2,28,23,"(2,1,1,0)",1195,0.08409280355654349
1146,6.818472218094137,1,1,0,0.9930905279129519,1.3440992668945633,1,16,23,"(2,1,1,0)",1196,0.08407891080855794
1147,11.817016355053443,3,2,0,2.2691544618745687,0.5150776790178233,1,19,18,"(2,1,1,0)",1197,0.08406501806057239
1148,10.815554957065817,1,2,0,1.9776648935761774,4.39649964067493,2,23,4,"(2,1,1,0)",1198,0.08405112531258684
1149,7.81408802858293,5,0,0,1.6784710023532625,1.1678371001510233,3,19,23,"(2,1,1,0)",1199,0.08403723256460129
1150,12.8126155740733,2,0,0,0.1686243666923509,5.470999252502153,1,17,16,"(2,1,1,0)",1200,0.08402333981661572
1151,6.811137598022279,1,2,0,1.6837668153417003,2.2368344192340905,0,18,8,"(2,1,1,0)",1201,0.08400944706863017
1152,4.809654104932039,1,2,0,0.2680565908983873,0.024019665567506746,3,20,5,"(2,1,1,0)",1202,0.08399555432064462
1153,5.808165099321557,2,3,0,0.27759789543930674,0.17546975471656756,3,33,21,"(2,1,1,0)",1203,0.08398166157265907
1154,10.806670585726602,4,1,0,0.3982069921057531,5.701352169054317,0,19,1,"(2,1,1,0)",1204,0.08396776882467352
1155,9.805170568699722,4,0,0,0.0039919981754967864,0.7443141014914162,3,33,21,"(2,1,1,0)",1205,0.08395387607668797
1156,4.803665052810228,2,1,0,0.9134700236479673,0.8927552258406132,0,19,7,"(2,1,1,0)",1206,0.08393998332870242
1157,6.802154042644183,2,3,0,0.550863185631912,0.3613757411192471,3,19,19,"(2,1,1,0)",1207,0.08392609058071687
1158,6.800637542804387,4,1,0,0.6996696146823781,0.02624854393933598,0,20,16,"(2,1,1,0)",1208,0.08391219783273132
1159,9.79911555791036,2,1,0,1.1048407840983003,0.18307988734985828,2,16,16,"(2,1,1,0)",1209,0.08389830508474577
1160,7.7975880925983345,2,0,0,1.5720941459314821,0.010926669580589146,3,24,14,"(2,1,1,0)",1210,0.08388441233676022
1161,5.796055151521231,3,2,0,0.024591625165052627,4.941906898505374,1,32,0,"(2,1,1,0)",1211,0.08387051958877466
1162,9.794516739348657,1,0,0,1.6863301679325418,2.222864356275472,0,16,11,"(2,1,1,0)",1212,0.08385662684078911
1163,5.792972860766881,1,2,0,1.065002330629332,0.5366149517940757,2,24,22,"(2,1,1,0)",1213,0.08384273409280356
1164,10.791423520478826,2,0,0,1.0497981596627814,0.5108785426576498,0,31,4,"(2,1,1,0)",1214,0.08382884134481801
1165,7.78986872320405,5,1,0,0.039298145293329326,0.941909223188627,0,25,9,"(2,1,1,0)",1215,0.08381494859683246
1166,8.788308473678736,1,1,0,0.037377092987243996,0.6610859922096478,1,18,12,"(2,1,1,0)",1216,0.08380105584884691
1167,4.786742776655675,2,1,0,0.10402546184734054,3.155868634879142,3,22,4,"(2,1,1,0)",1217,0.08378716310086136
1168,9.785171636904252,3,2,0,2.201415483329445,0.1276550147410285,2,22,12,"(2,1,1,0)",1218,0.0837732703528758
1169,8.783595059210429,6,1,0,0.6117634543174781,0.33013854214297395,0,17,20,"(2,1,1,0)",1219,0.08375937760489024
1170,8.782013048376736,6,1,0,0.12250900074025334,1.5597749159577312,3,26,23,"(2,1,1,0)",1220,0.0837454848569047
1171,5.780425609222253,2,1,0,0.0035832071216901455,0.6986007143012611,0,27,20,"(2,1,1,0)",1221,0.08373159210891915
1172,3.7788327465825953,6,0,0,0.23650228593829625,0.2699340571610243,0,27,10,"(2,1,1,0)",1222,0.0837176993609336
1173,11.777234465309897,3,0,0,2.0282269793044923,2.784549189864185,2,18,0,"(2,1,1,0)",1223,0.08370380661294805
1174,8.775630770272803,1,1,0,1.18004509089788,0.4495862645944824,3,34,10,"(2,1,1,0)",1224,0.0836899138649625
1175,7.774021666356443,0,1,0,0.5065905147539523,5.485278604890007,3,20,2,"(2,1,1,0)",1225,0.08367602111697695
1176,3.7724071584624292,1,0,0,0.6230065561646838,0.6365490747329711,0,16,10,"(2,1,1,0)",1226,0.0836621283689914
1177,4.770787251508832,1,1,0,0.9041927009833262,0.29262892219263176,3,33,23,"(2,1,1,0)",1227,0.08364823562100585
1178,3.769161950430168,3,0,0,0.3844688584289271,1.5642437724525695,0,33,22,"(2,1,1,0)",1228,0.0836343428730203
1179,5.767531260177387,2,2,0,0.31990700126122906,3.4118967235123603,0,31,11,"(2,1,1,0)",1229,0.08362045012503473
1180,4.765895185717854,4,1,0,0.556175397369055,2.4128651631158013,0,32,16,"(2,1,1,0)",1230,0.08360655737704918
1181,7.7642537320353355,6,0,0,0.09861234271946903,0.16521419142995383,3,22,17,"(2,1,1,0)",1231,0.08359266462906363
1182,7.762606904129985,3,2,0,0.051622402615641966,0.792231947056236,0,20,19,"(2,1,1,0)",1232,0.08357877188107808
1183,4.760954707018324,2,1,0,0.31292022078705917,2.496754744640457,0,32,16,"(2,1,1,0)",1233,0.08356487913309253
1184,4.759297145733233,2,0,0,0.6329477533332528,0.22977534509590553,2,16,8,"(2,1,1,0)",1234,0.08355098638510698
1185,8.757634225323931,2,2,0,0.46449671617657345,0.9703321177866212,1,19,18,"(2,1,1,0)",1235,0.08353709363712142
1186,7.755965950855961,5,2,0,1.3339465435479188,1.4436658318575017,0,29,14,"(2,1,1,0)",1236,0.08352320088913587
1187,9.754292327411179,5,1,0,0.5745882409142626,0.5481446199984474,0,31,24,"(2,1,1,0)",1237,0.08350930814115032
1188,2.7526133600877274,4,3,0,1.077135187787409,5.8699038655905404,1,16,9,"(2,1,1,0)",1238,0.08349541539316477
1189,6.750929054000036,5,1,0,0.5837402296668338,1.222794838489822,2,17,22,"(2,1,1,0)",1239,0.08348152264517922
1190,7.749239414278792,3,1,0,0.8701684856840987,4.024061924083837,0,34,13,"(2,1,1,0)",1240,0.08346762989719367
1191,4.747544446070931,2,1,0,0.9784058288518187,1.410157024013582,2,16,14,"(2,1,1,0)",1241,0.08345373714920812
1192,7.745844154539619,2,2,0,0.028972795447995192,3.2949782362870366,3,33,9,"(2,1,1,0)",1242,0.08343984440122257
