step,vehicles,pedestrians,waiting_vehicles,waiting_pedestrians,avg_vehicle_wait,avg_pedestrian_wait,phase,phase_duration,time_in_phase
1311,6.507126784603276,1,2,1,4.014394108980591,12.23140046133214,0,27,15
1312,9.50482981779145,5,3,3,0.3890645944930692,0.9350354477433781,2,27,20
1313,11.502528267007023,2,2,2,0.3068802152197167,2.027990958330415,2,29,1
1314,8.500222139260918,0,1,1,3.645578999399822,0.43920590415079924,3,32,26
1315,9.497911441578005,1,1,1,0.8069755377965518,1.902886611490475,3,31,7
1316,10.495596180997063,4,4,1,2.0751394762455004,0.769831281098369,2,31,6
1317,7.493276364570782,2,1,1,1.8995314460541213,2.8655623145952935,2,24,25
1318,8.490951999365725,2,1,0,0.47343373764661434,0.07209497930460387,2,27,20
1319,7.488623092462308,4,2,2,0.24912771573977902,3.0022005457790164,0,31,17
1320,7.486289650954789,1,1,0,1.4563832701296733,1.8230220888468862,0,34,17
1321,9.483951681951233,2,1,1,0.8349082151642325,1.19515321343195,1,38,0
1322,6.481609192573501,4,4,0,0.8091890252134658,0.16687362337715944,2,23,26
1323,7.47926218995722,2,2,1,0.94813547733022,0.1611272224594099,2,37,7
1324,5.476910681251768,3,4,1,0.03118469055765863,3.9276071889566753,0,38,27
1325,14.474554673620249,3,1,3,0.006096627438588408,3.374086809941916,3,34,5
1326,10.472194174239469,4,4,3,0.4524579762069334,1.5667908541960076,3,21,1
1327,5.4698291902999205,3,4,1,0.46931636242157904,0.01728921811036957,0,22,21
1328,8.467459729005753,3,0,3,1.5221345799400807,4.19258539753913,1,30,19
1329,8.465085797574758,2,0,0,0.4728357982876308,2.738221630316972,3,32,13
1330,4.462707403238341,3,3,0,0.534706621507769,0.19981019650958248,2,30,2
1331,11.460324553241506,4,0,1,0.9569989236847212,0.8092883439534376,2,34,27
1332,9.457937254842824,3,1,0,1.0746361701132785,0.17551931642071572,0,28,8
1333,5.455545515314421,3,4,0,0.4864841219825187,5.097426278075319,1,22,2
1334,8.453149341941952,2,3,2,0.9800204226709428,1.75178523005056,3,26,7
1335,10.450748742024576,4,5,1,1.1542324911855706,1.1719937718766749,3,34,25
1336,4.4483437228749345,4,0,1,0.3633463586789422,2.4973281529226394,3,37,23
1337,7.445934291819137,5,0,1,0.32262547312937767,3.4242301977818004,1,21,14
1338,5.443520456196724,3,2,1,2.6534757019406396,2.6463424536557922,3,21,4
1339,6.4411022233606605,4,4,2,1.25107541984171,4.412863231870143,2,29,5
1340,6.438679600677303,2,1,0,0.4471442686068166,2.2560680950595366,1,35,14
1341,6.436252595526378,0,0,1,0.9602602983256427,0.0076494674670245935,0,21,20
1342,5.4338212153009655,2,4,2,1.4747665417449074,0.3658819879249402,1,27,11
1343,6.4313854674074715,3,1,1,0.027467066355749716,5.047025467517735,3,27,19
1344,7.428945359265606,2,2,2,3.028363845548015,0.34190881203605894,2,39,2
1345,8.426500898308364,3,3,1,1.5157491911987269,2.416291416992052,3,38,23
1346,5.424052091981993,8,3,2,0.5975981708731747,0.576685687869599,0,27,5
1347,5.421598947745984,4,2,0,3.2305427451779942,8.076561575408219,1,28,16
1348,3.4191414730730423,1,1,2,0.06896143361743487,0.6383991941734951,2,38,23
1349,7.416679675449058,3,2,1,1.6837947064093217,1.123002277271678,2,35,19
1350,7.414213562373095,5,1,0,0.8965862155086449,3.7150588095023185,0,25,1
1351,7.411743141357363,4,1,1,1.3115958333274969,2.6832697726590244,3,39,4
1352,4.409268419927189,8,5,1,0.7650067845606247,0.970117510904905,1,22,1
1353,8.406789405621009,1,1,1,0.19111956349250162,2.9931173934104347,3,28,1
1354,3.404306105990325,2,2,1,0.36261239003604245,9.770740248007941,0,28,25
1355,8.401818528599701,3,1,4,0.7462060977736038,0.39153410338210265,1,33,5
1356,9.399326681026732,4,0,0,3.0136032169005493,0.6875293190519147,0,33,4
1357,6.3968305708620115,2,1,4,0.08492225936225818,1.490277743846512,0,30,9
1358,10.39433020570913,3,2,0,0.13272750276911136,0.9401536296031687,3,29,26
1359,10.39182559318463,3,1,2,0.19885295702325673,0.9526465478712832,0,28,7
1360,8.389316740917995,2,0,0,1.2000007184004147,1.4010774480951569,1,32,9
1361,6.386803656551626,3,1,2,0.5474251490608852,3.8978220767072336,2,24,26
1362,3.3842863477408134,1,5,0,0.1939558098680145,1.1039437760007051,1,37,2
1363,3.381764822153717,0,4,1,0.15608254754057024,0.7419132129253719,1,21,23
1364,5.3792390874713405,2,1,0,1.3456207121121095,2.000914673578019,0,31,23
1365,7.376709151387508,2,1,1,0.7451944034193104,5.132918039224988,3,27,3
1366,6.3741750216088455,5,1,0,2.473993386093511,3.005439997361994,1,27,7
1367,6.371636705854753,2,3,0,0.621069204495963,1.0392764429258645,2,36,13
1368,7.3690942118573775,6,4,3,1.279635759586746,8.953583203577816,1,37,3
1369,5.3665475473615984,1,4,0,1.9066479867116228,2.9345210049677215,0,32,25
1370,4.363996720124997,3,1,0,3.686586190029675,0.37202312381874025,0,34,11
1371,7.361441737917836,4,0,0,2.441799589580909,2.9651819079070183,0,29,19
1372,9.358882608523032,3,1,1,1.791622109889329,5.90598933262375,0,31,19
1373,11.356319339736142,2,2,0,0.6390477330472807,1.6013518935656303,3,25,26
1374,9.35375193936532,0,1,2,4.875726815616926,3.2680847488212574,1,28,5
1375,5.351180415231321,3,2,1,0.36900323121802847,0.40861909868594415,1,36,26
1376,8.348604775167447,2,0,1,1.2991533143651515,0.2930044403203421,1,21,13
1377,8.346025027019547,3,2,1,0.167965968154673,2.472293277152776,1,30,11
1378,9.343441178645982,2,2,2,1.1174652387070108,1.2784648164071408,1,28,21
1379,5.340853237917599,1,4,0,1.404988720514181,1.5375304129570404,2,25,16
1380,9.338261212717716,3,3,2,0.11355947707917424,0.9183228570219598,0,21,19
1381,13.335665110942093,2,0,1,0.41938127725282554,1.5202370426776146,3,38,2
1382,11.333064940498906,2,1,1,1.2310744466800283,0.2607315316804553,1,39,8
1383,9.33046070930872,5,0,0,1.1059713343216644,0.28567917470293536,1,34,15
1384,7.327852425304483,4,5,2,1.3239095069184754,1.4682124921905793,2,27,9
1385,10.325240096431475,3,5,0,0.1594755001546871,1.508809584907719,3,22,8
1386,5.3226237306473045,4,3,2,0.8690934769547115,5.127939698033293,2,33,16
1387,5.320003335921873,2,7,1,3.1507795867512707,1.002582567812329,0,33,1
1388,7.317378920237361,3,0,2,3.688975806618302,2.824174954573934,3,29,24
1389,10.314750491588192,2,1,1,0.16261162817645167,0.9028380422554988,2,39,26
1390,4.3121180579810146,0,2,1,2.6976861569925252,0.9199711611132334,0,26,26
1391,5.30948162743468,0,2,1,1.0309776172101723,3.0847565603567464,2,37,1
1392,3.306841207980211,4,2,0,1.6776410238992783,2.0639879760485376,2,28,21
1393,8.304196807660784,1,3,0,0.195935859737029,1.1667284960310995,3,26,1
1394,7.301548434531702,2,3,0,1.606679752568444,1.6507812089471359,2,25,15
1395,3.2988960966603678,1,4,2,0.08847601526746995,4.651654003182739,3,37,20
1396,9.296239802126262,3,1,1,1.2029264783846716,3.4250930400677966,1,31,22
1397,10.29357955902092,3,2,1,1.323393467505228,6.8198255535377434,2,39,0
1398,9.2909153754479,2,3,0,1.3113896380212116,5.236323968274322,1,28,21
1399,5.288247259522773,6,3,0,0.07253781707699158,2.768182544921368,0,24,7
1400,9.28557521937308,5,2,3,0.581782528886499,0.5269392772232638,2,36,6
1401,6.282899263138316,2,3,0,1.6369490220699168,1.1233115447287303,1,23,9
1402,9.28021939896991,5,2,0,1.9123826543466258,2.0220887310947826,0,37,23
1403,12.277535635031196,2,2,1,0.6444147675281474,0.08604950007782891,0,23,11
1404,6.2748479794973795,5,1,1,0.21210935908303494,2.8584991557877046,3,32,4
1405,7.272156440555528,7,4,0,0.8304490969074537,9.785716635648766,1,24,13
1406,9.269461026404535,5,2,0,1.2606918320348066,4.393779438257825,0,24,16
1407,11.266761745255101,4,3,0,3.036909513961416,2.9109166363087073,1,33,2
1408,8.264058605329701,3,2,1,1.3723736080345983,2.8321723586631187,2,20,20
1409,3.2613516148625727,3,1,1,2.075628904076319,5.683391688081246,3,35,11
1410,6.258640782099675,2,2,2,0.3690489149099921,0.9288333010500491,0,25,26
1411,5.255926115298676,1,1,0,2.149433325673353,1.4794284628274035,3,35,15
1412,2.2532076227289215,3,4,1,1.1360110537744905,2.6997696187913482,1,32,26
1413,4.25048531267141,3,2,1,0.9555176182604157,2.125560691970071,1,35,14
1414,8.247759193418773,3,2,1,0.3725081695231053,4.646431867986019,0,21,4
1415,5.2450292732752395,1,2,0,0.2736299347543801,1.1403358132172512,3,28,12
1416,10.24229556055662,2,2,1,0.9419909820145506,1.3458378101284463,1,32,8
1417,4.23955806359028,1,3,0,2.6645313536637136,0.7166669664701347,2,28,2
1418,5.236816790715109,1,1,0,0.3220482800778358,2.544273487589366,2,23,4
1419,7.2340717502814975,2,3,0,0.3920282999859373,1.23699002014197,1,22,1
1420,4.231322950651316,4,3,1,3.545990569764884,1.9885254027190995,1,23,1
1421,6.228570400197886,3,2,0,0.03236107071875692,0.156227189956377,0,32,20
1422,6.225814107305954,4,2,0,0.7972130790292032,3.046763886764818,2,37,12
1423,6.2230540803716625,7,0,0,0.9028834451448542,1.9014160652341014,2,27,24
1424,6.220290327802536,4,2,1,1.3513952379851444,3.3892167160521818,1,25,13
1425,4.217522858017442,3,2,2,0.25878471610997944,0.7192788173640247,1,35,28
1426,10.214751679446573,2,1,0,1.016713201371033,4.835837277022792,1,31,17
1427,7.211976800531422,5,3,2,0.13911986221767986,5.115340563605804,1,32,28
1428,8.20919822972475,3,2,2,0.3727449970224466,1.436512763689985,3,31,23
1429,13.206415975490565,1,3,1,0.01826790634834415,0.25026124482128215,3,24,12
1430,4.203630046304096,2,2,1,0.7248686605773521,1.769071829633181,0,38,2
1431,6.200840450651768,2,3,2,0.2310067844004459,2.603370123251932,1,31,2
1432,5.198047197031172,1,2,2,0.12211192592320312,2.2872840147605835,3,31,12
1433,5.195250293951043,5,3,0,0.5064789626221254,5.6988292004403736,1,20,13
1434,7.192449749931232,1,0,1,0.09903795637487384,6.259897101768375,2,30,17
1435,4.189645573502682,2,2,4,1.310249764222861,2.4330819602178395,1,38,3
1436,4.186837773207403,1,0,0,0.26907502144573714,2.5698823728212887,2,29,11
1437,11.184026357598439,2,5,0,1.4865785526208048,0.3476384762713344,1,38,28
1438,4.18121133523985,2,2,2,2.1980238671395607,1.2494576708046787,0,34,6
1439,7.178392714706685,0,2,1,1.6224970225604414,1.0016676026143743,2,36,4
1440,10.175570504584947,4,4,0,1.7268803573372806,1.0609569654458002,1,31,2
1441,6.1727447134715785,3,1,0,1.2385991322327634,3.2492440692744458,1,28,26
1442,4.169915349974431,8,1,0,0.566503735561562,1.6735512195006805,1,25,7
1443,5.167082422712235,6,2,2,0.5142557319083909,1.745691926329004,1,24,23
1444,4.164245940314579,4,5,1,1.00981526558185,0.7116203580014363,2,22,23
1445,5.1614059114218795,2,0,1,0.3421002170567374,0.45725898123002323,1,30,3
1446,6.1585623446853575,5,0,0,0.5070983626109179,1.3163898427172835,3,34,2
1447,9.155715248767011,4,2,2,0.2025282683765526,0.14861580311618963,1,27,7
1448,6.152864632339586,3,2,1,1.8177024179005508,0.43443546024561375,3,30,5
1449,4.1500105040865565,4,3,2,1.5964611670052187,4.26691422728505,3,34,6
1450,5.147152872702093,3,1,0,0.8396167716200439,1.43801559311154,1,21,13
1451,6.1442917468910325,1,0,2,0.5536295240050507,9.363085763305692,2,22,16
1452,5.141427135368863,4,1,1,1.4315370812691748,0.010931004870982171,0,29,28
1453,5.138559046861689,3,4,1,0.10617362283586244,6.332399095842386,0,21,26
1454,6.135687490106202,4,1,1,0.058712163900205366,2.6420491601522085,3,23,9
1455,5.1328124738496665,3,8,1,1.4438365747076078,2.439616954223079,3,33,29
1456,8.129934006849876,3,0,2,0.958376926320309,4.587332579130981,1,30,11
1457,9.127052097875143,1,2,2,1.5856757715144518,2.464016633825106,1,20,29
1458,7.124166755704262,0,3,1,0.39349730631368096,0.08869415761033869,0,38,5
1459,5.121277989126483,4,2,0,0.13754537266683903,5.893072707044951,0,39,2
1460,11.118385806941493,3,0,2,0.6744624862565524,5.162270336138947,0,35,6
1461,11.11549021795938,1,2,0,0.6675989343908041,1.8346102520432037,3,37,2
1462,2.1125912310006094,3,0,2,1.707805875520831,0.3365460244773578,3,28,1
1463,11.109688854895998,3,0,1,0.1563157486096447,4.307489923156574,0,20,18
1464,4.106783098486688,5,2,1,3.504204444140171,1.8863220981437516,2,21,9
1465,5.103873970624116,2,1,2,0.06915018821170618,0.987201993805285,1,36,22
1466,6.100961480169992,4,0,2,0.4503940014889042,12.517759527015837,0,37,16
1467,3.0980456359962636,1,4,0,1.45684605067986,0.44935834441988115,2,33,8
1468,10.0951264469851,3,1,1,1.5167331437625684,0.44957850878185884,2,30,7
1469,8.092203922028858,4,3,0,1.004579337156649,2.2888452144277998,2,36,8
1470,7.089278070030055,3,0,1,0.08830663838712365,0.7764564548950283,0,35,2
1471,8.086348899901342,2,3,2,2.328538017979632,1.327927856227232,3,27,8
1472,7.08341642056548,1,2,1,1.2085379718214206,0.6878664054408113,2,29,11
1473,9.08048064095531,6,1,2,1.706679415178601,3.8152851078331906,1,20,2
1474,9.077541570013725,2,1,3,0.5857623592076372,0.8027352374126644,1,30,4
1475,8.074599216693649,4,1,1,0.3346604551001224,4.616228934146256,2,35,20
1476,7.071653589957993,3,0,1,1.5279633083930366,3.328875921709018,0,34,24
1477,6.068704698779653,4,4,2,2.0282340374629326,0.8837679347612094,3,34,27
1478,6.06575255214146,2,4,2,2.0089024677146146,4.011466793045924,0,35,0
1479,8.062797159036165,3,3,0,1.5155182643624312,0.9596093910872614,3,24,1
1480,2.0598385284664107,2,1,1,0.17952167807529232,1.304740663464226,0,38,10
1481,7.056876669444694,8,2,0,0.30090994637873947,0.20377621233104504,1,31,21
1482,5.053911590993355,4,3,1,0.8328281144351031,2.1026747730331232,2,23,4
1483,9.050943302144535,3,4,1,0.8495477862357178,4.236075533311467,3,23,27
1484,7.047971811940158,3,2,2,0.8045745782312581,2.438695098839567,1,20,29
1485,9.044997129431897,5,1,0,2.098706280101143,2.00577498343744,1,22,15
1486,10.042019263681153,0,1,2,0.16076052803311133,5.7052900127140695,3,39,19
1487,9.039038223759018,2,3,1,1.885786883559719,1.4553947884272036,2,23,2
1488,8.036054018746261,4,2,1,0.027103329658987853,13.662660379104905,0,32,0
1489,11.033066657733285,3,0,0,0.46823178879446226,1.5438427363452778,0,38,8
1490,9.030076149820108,2,2,2,0.26253372711677236,2.577056667932673,1,25,0
1491,5.027082504116341,0,1,0,0.8974915530498221,0.1187527542285472,3,35,22
1492,6.024085729741143,2,4,2,0.890536813963932,2.997554937368878,0,30,4
1493,7.021085835823212,2,3,0,0.8475862401586337,0.962163092932464,3,39,17
1494,7.018082831500743,3,5,0,0.40899215309465525,0.34166763174877246,3,21,3
1495,3.015076725921408,4,3,1,0.8852773398132376,0.4008511934076672,0,33,9
1496,5.012067528242327,4,0,3,1.4681070831563032,1.7746772493538718,3,27,26
1497,8.00905524763004,3,2,0,0.6005974275805583,2.2262687832153087,3,34,14
1498,8.006039893260471,2,0,2,3.168049524010038,3.0374895630648746,3,29,1
1499,6.003021474318915,5,2,3,0.08511125255116775,1.476988095409727,1,33,22
1500,10.0,4,4,1,5.220722755241443,5.001568608523658,3,31,3
1501,8.996975479507661,2,2,0,1.7194923078175168,0.17749027296012498,2,38,7
1502,7.993947922055111,1,0,0,1.0792565255058637,0.32370091355989694,3,33,0
1503,8.990917336864815,2,3,1,0.2727988290775259,0.6465166887726604,0,21,8
1504,8.987883733168461,3,0,1,1.184403766823646,0.2682499034774302,3,20,7
1505,2.9848471202069344,3,1,0,1.9438899987216078,3.52553678497748,1,20,14
1506,6.981807507230282,3,2,1,0.35106571379355006,1.1270778219725854,3,31,28
1507,8.978764903497693,7,2,0,0.04885612401297399,2.3174614556810353,2,32,6
1508,4.975719318277466,2,2,1,0.7016961101388072,3.619412983209295,0,34,28
1509,5.972670760846981,1,2,1,0.4356369379451326,1.9808223124878293,0,21,13
1510,7.9696192404926745,3,2,0,0.4044962325642082,1.9059938679253297,2,22,29
1511,8.966564766510006,1,2,1,1.548337448109111,1.4961005514011263,3,24,12
1512,4.96350734820343,3,1,0,0.19224826120255112,2.9728440058231302,3,35,23
1513,6.960446994886379,1,0,0,1.262987801604225,1.8854947345554616,0,34,19
1514,3.957383715881214,2,4,2,0.07587306504710643,1.2919789683609961,3,39,22
1515,3.9543175205192167,2,2,1,3.0291912915440946,2.404440035496901,2,39,4
1516,7.951248418140551,4,1,1,1.0585207222930841,8.144474153019113,2,35,6
1517,8.948176418094233,2,3,0,3.208057684224708,4.127500896605174,2,39,4
1518,8.945101529738107,2,4,0,2.4288174887376512,1.481421204613047,1,36,1
1519,7.94202376243882,4,3,1,2.4467232302548267,2.338897271060737,1,24,25
1520,10.93894312557178,4,1,0,0.1530593449188501,1.2412954396522244,1,39,9
1521,3.935859628521148,4,6,2,1.4284108039411454,1.836164038908235,2,24,12
1522,6.932773280679783,4,1,0,0.6137797575161855,3.3072734688110463,0,22,20
1523,3.929684091449239,4,2,3,0.7374438765071755,4.549057318712377,3,21,2
1524,2.926592070239724,1,1,3,0.39270421569710545,0.15792857306828595,2,37,20
1525,8.923497226470069,3,1,0,0.18076479110424204,0.44995596011942396,1,20,13
1526,3.9203995695677034,3,1,1,0.43888927535854116,2.1709399133081972,2,21,28
1527,5.91729910896863,0,2,0,0.9569460908519486,3.039474206103468,2,29,20
1528,10.914195854117388,3,3,1,0.6332216971239736,2.7030253201520704,3,37,15
1529,4.911089814467031,4,2,3,1.4604349817739866,0.7176426867576184,2,32,21
1530,4.9079809994790935,3,3,1,2.191851025906876,2.656522880914415,2,26,7
1531,5.904869418623566,4,0,0,0.2839524647525955,1.5493324745716603,2,21,23
1532,5.901755081378862,4,1,1,0.06951871425661395,0.7023147935100248,2,30,13
1533,9.898637997231793,4,3,1,5.631754904875003,5.399578413861146,2,34,17
1534,5.895518175677539,1,2,0,2.5710695201137574,1.887600346807527,3,24,5
1535,2.892395626219618,5,4,0,0.36965810484464695,4.959358552883618,2,36,23
1536,3.8892703583698554,2,2,1,0.2129680509948297,1.3530555985222346,0,23,28
1537,1.8861423816483593,7,3,0,3.620024906579801,2.5055014116180176,1,34,25
1538,9.88301170558349,1,2,1,0.31744407104103256,4.245099892890586,0,27,1
1539,12.87987833971183,2,2,4,0.30106434411207933,0.9967451648939856,2,32,11
1540,3.876742293578155,2,2,0,0.13962507613545053,4.872280759057286,1,21,4
1541,3.8736035767354053,1,2,0,0.40744556663359843,1.0827852457915257,1,23,1
1542,7.870462198744655,3,6,1,2.206674272683981,0.5642592523601149,0,31,9
1543,12.867318169175089,5,0,2,1.0122864169576054,3.3688419273419217,1,31,1
1544,3.864171497603965,1,1,2,0.1157931076348931,1.0192976018466688,3,35,12
1545,7.8610221936165905,4,3,4,4.108662839017356,7.665420679546068,2,32,2
1546,3.8578702668062927,4,1,0,0.9305285518749704,4.080069893595551,1,36,4
1547,10.854715726774385,3,2,2,0.6468620693952057,0.6550913674020604,3,35,21
1548,3.851558583130145,3,1,1,1.8403406419048183,10.768873623540385,3,22,20
1549,7.848398845490781,1,1,1,0.9861303308300209,1.1301669329387085,0,20,26
1550,3.845236523481399,2,3,0,2.713369034970008,2.0406060074212675,3,34,23
1551,6.842071626734981,4,2,0,1.4542111041738612,0.19094105274238507,0,30,6
1552,3.8389041648923548,1,1,0,1.3239895928057794,0.10627720050545185,0,32,15
1553,10.835734147602153,5,3,1,0.4945278312501901,0.8760023064733903,0,23,20
1554,6.832561584520803,5,3,1,5.504123953075055,0.0310087943151836,2,27,7
1555,4.829386485312479,2,1,2,1.2663915997736426,0.8130150606687367,3,38,3
1556,5.826208859649083,1,2,1,0.6998158478047872,1.8467726152236472,0,37,3
1557,10.823028717210217,5,4,2,0.19151016877012855,2.9351774407438396,2,32,5
1558,5.819846067683145,1,0,1,0.9733431056790091,0.7235823022668217,1,22,4
1559,7.81666092076277,0,2,1,1.3168344524124151,1.3079086602859173,0,22,11
1560,8.8134732861516,1,4,1,0.5572389804217756,1.2068226961258361,1,22,5
1561,8.810283173559725,7,3,1,0.0801257936695077,0.9921684156863466,2,30,1
1562,4.80709059270478,2,2,1,1.921822374533967,1.2299768452390833,0,24,0
1563,6.8038955533119205,2,0,0,1.2734970819770914,1.6739991849318545,3,31,29
1564,9.800698065113789,5,2,3,1.3845608526253999,0.5531817004530621,0,35,28
1565,8.797498137850493,2,2,2,0.33732190849734944,1.5618347074938859,0,31,22
1566,9.794295781269561,6,0,2,0.16808246185179596,0.7543416448439272,2,27,13
1567,6.79109100512593,4,1,0,0.721947782304613,0.16424951952027048,0,34,10
1568,5.787883819181903,4,2,1,0.33136092352728186,0.6006241685220678,0,20,17
1569,7.784674233207123,3,3,1,1.8222846962610957,6.797400086776043,0,25,2
1570,5.781462256978547,4,2,1,0.9110416839139376,1.759242200667195,3,26,18
1571,7.778247900280412,5,3,1,0.1699292545574739,10.12499265342498,1,30,24
1572,7.775031172904207,1,1,2,0.2621698994969666,0.6379059260906572,2,20,15
